Battery carry-over: SOC=84.399%, V=46.43V
⚠️ PERSISTENT FAULT: recovery runs WITH fault still active
$ /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/auv_sim_fd -f /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure -p 682.29,674.80,111.50 fl_recovery_rudder_stuck.mission
opening ./system.log as system log... done
MIT Sea Grant Odyssey IIB vehicle simulator
	Revision: 2.22, Date: 1998/02/03 04:25:07
Initializing vehicle data structure ...
	273 sensors, 22 behaviors ...
mission file: ./Mission/fl_recovery_rudder_stuck.mission ...
UseSim               1
Entering on-board sim mode disabling all other devices
DebugMode  0

 *** state 1 ***
state: recovery

  sensor:     uo_control_pitch_lim(deg) 45
 behavior: mission_timer 1 
  b_arg:                        time(s) 8400
 behavior: depth_envelope 2 
  b_arg:                   max_depth(m) 171.5
  b_arg:                   min_depth(m) 0
  b_arg:           alt_env_active(bool) 0
  b_arg:                min_altitude(m) 5
  b_arg:      depth_cutoff_active(bool) 1
  b_arg:                cutoff_depth(m) 161.5
 behavior: ascend 3 
  b_arg:                   heading(rad) -7.364
  b_arg:              rudder_angle(rad) 0
  b_arg:              ascent_angle(rad) 0
  b_arg:                     speed(m/s) 0
  b_arg:                   end_depth(m) 0
  b_arg:      drop_descent_weight(bool) 0
  b_arg:       drop_ascent_weight(bool) 1
  b_arg:     abort_mission_active(bool) 0
power_init: V_nom=48.0V Q=50.0Ah R_batt=0.10Ω V_cutoff=36.0V P_hotel=30.0W SOC_0=100.0% Ke=0.570 R_m=2.0Ω
fault_injection: rudder stuck (param=0.350) trigger: time at 0.00
fault_injection: loaded 1 fault(s) from /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure
battery config: SOC_0 = 84.4% (V_oc=46.88V)
battery config: enabled = 1
battery config: V_nom = 48.0V
battery config: P_hotel = 30.0W
fault_injection: 1 fault(s) loaded from /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure
  [0] rudder stuck param=0.350 time=0.00
error_trap: thresholds: elev=0.050 rad, rud=0.050 rad, thr=0.5 A, depth=3.0 m, cycles=50, settling=10.0s
Overriding initial position: N=682.29 E=674.80 D=111.50
vvp->nstates = 1, vvp->cstate = 0 after load_mission()
Data Logger (binary file v2)
	Revision: 2.22, Date: 1998/02/03 04:25:07
	datafile: ./Data/S2608707.obd
Calendar time: 1774673177 (Mar 28, 2026 04:46:17 UTC)
SIM_BOTTOM: Using MATH_BOTTOM - TRENCH
SIM_BOTTOM (math_bottom): No Bottom File Specified.  Using built in trench coordinates.
SIM_BOTTOM: *** Collision! (Mission time = 0.00 sec)
    0.00: FAULT ACTIVATED: rudder stuck (param=0.350) at depth=111.50m
ET_HDR,sim_time,state,cmd_elev,act_elev,cmd_rud,act_rud,cmd_thr,act_thr,cmd_depth,state_target_depth,act_depth,pos_n,pos_e,depth,heading_deg,speed,pitch_deg,altitude,oa1_range,oa2_range,roll_deg,seafloor_n,seafloor_e,seafloor_d,faults_active,fault_components,detected,det_component,det_method,det_mismatch,elev_cnt,rud_cnt,thr_cnt,depth_cnt,V_batt,SOC,I_batt,P_total,eta_motor,P_motor,P_hotel,usbl_range,usbl_azimuth,usbl_elevation,dock_n,dock_e,dock_d
ET,53.00,0,-0.1137,-0.1099,0.5236,0.3500,0.000,0.000,0.000,0.000,110.201,678.50,675.84,110.20,-20.81,-0.084,-5.86,0.000,0.000,0.000,-0.58,678.50,675.84,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84380031,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,54.00,0,-0.1029,-0.1105,0.5186,0.3500,0.000,0.000,0.000,0.000,110.174,678.43,675.87,110.17,-21.31,-0.088,-6.05,0.000,0.000,0.000,-1.07,678.43,675.87,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84379675,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,55.00,0,-0.0747,-0.0864,0.5136,0.3500,0.000,0.000,0.000,0.000,110.147,678.35,675.91,110.15,-21.78,-0.090,-5.13,0.000,0.000,0.000,-0.67,678.35,675.91,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84379319,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,56.00,0,-0.0552,-0.0604,0.5063,0.3500,0.000,0.000,0.000,0.000,110.122,678.27,675.95,110.12,-22.28,-0.087,-3.97,0.000,0.000,0.000,-0.96,678.27,675.95,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84378963,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,57.00,0,-0.0616,-0.0557,0.5009,0.3500,0.000,0.000,0.000,0.000,110.098,678.20,675.99,110.10,-22.75,-0.083,-3.61,0.000,0.000,0.000,-0.79,678.20,675.99,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84378607,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,58.00,0,-0.0878,-0.0764,0.4936,0.3500,0.000,0.000,0.000,0.000,110.075,678.12,676.03,110.07,-23.22,-0.081,-4.37,0.000,0.000,0.000,-0.85,678.12,676.03,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84378251,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,59.00,0,-0.1092,-0.1028,0.4875,0.3500,0.000,0.000,0.000,0.000,110.050,678.05,676.07,110.05,-23.70,-0.083,-5.53,0.000,0.000,0.000,-0.90,678.05,676.07,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84377895,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,60.00,0,-0.1071,-0.1112,0.4811,0.3500,0.000,0.000,0.000,0.000,110.023,677.98,676.11,110.02,-24.18,-0.087,-6.03,0.000,0.000,0.000,-0.74,677.98,676.11,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84377539,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,61.00,0,-0.0834,-0.0942,0.4757,0.3500,0.000,0.000,0.000,0.000,109.995,677.91,676.15,110.00,-24.67,-0.089,-5.44,0.000,0.000,0.000,-1.00,677.91,676.15,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84377183,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,62.00,0,-0.0604,-0.0679,0.4691,0.3500,0.000,0.000,0.000,0.000,109.970,677.83,676.19,109.97,-25.14,-0.088,-4.31,0.000,0.000,0.000,-0.66,677.83,676.19,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84376827,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,63.00,0,-0.0587,-0.0563,0.4630,0.3500,0.000,0.000,0.000,0.000,109.946,677.76,676.23,109.95,-25.63,-0.084,-3.68,0.000,0.000,0.000,-1.07,677.76,676.23,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84376471,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,64.00,0,-0.0796,-0.0694,0.4567,0.3500,0.000,0.000,0.000,0.000,109.922,677.69,676.28,109.92,-26.08,-0.081,-4.11,0.000,0.000,0.000,-0.61,677.69,676.28,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84376115,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,65.00,0,-0.1033,-0.0951,0.4497,0.3500,0.000,0.000,0.000,0.000,109.898,677.62,676.32,109.90,-26.57,-0.082,-5.18,0.000,0.000,0.000,-1.10,677.62,676.32,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84375759,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,66.00,0,-0.1087,-0.1095,0.4442,0.3500,0.000,0.000,0.000,0.000,109.871,677.55,676.36,109.87,-27.04,-0.086,-5.92,0.000,0.000,0.000,-0.59,677.55,676.36,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84375403,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,67.00,0,-0.0910,-0.1002,0.4379,0.3500,0.000,0.000,0.000,0.000,109.844,677.48,676.41,109.84,-27.52,-0.089,-5.65,0.000,0.000,0.000,-1.10,677.48,676.41,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84375046,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,68.00,0,-0.0669,-0.0757,0.4324,0.3500,0.000,0.000,0.000,0.000,109.818,677.40,676.46,109.82,-27.99,-0.088,-4.65,0.000,0.000,0.000,-0.61,677.40,676.46,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84374690,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,69.00,0,-0.0583,-0.0589,0.4256,0.3500,0.000,0.000,0.000,0.000,109.793,677.33,676.50,109.79,-28.47,-0.085,-3.84,0.000,0.000,0.000,-1.06,677.33,676.50,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84374334,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,70.00,0,-0.0727,-0.0645,0.4201,0.3500,0.000,0.000,0.000,0.000,109.770,677.26,676.55,109.77,-28.92,-0.082,-3.94,0.000,0.000,0.000,-0.67,677.26,676.55,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84373978,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,71.00,0,-0.0966,-0.0874,0.4129,0.3500,0.000,0.000,0.000,0.000,109.746,677.20,676.59,109.75,-29.39,-0.082,-4.85,0.000,0.000,0.000,-1.00,677.20,676.59,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84373622,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,72.00,0,-0.1081,-0.1060,0.4075,0.3500,0.000,0.000,0.000,0.000,109.720,677.13,676.64,109.72,-29.86,-0.085,-5.73,0.000,0.000,0.000,-0.74,677.13,676.64,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84373266,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,73.00,0,-0.0971,-0.1040,0.4011,0.3500,0.000,0.000,0.000,0.000,109.693,677.06,676.69,109.69,-30.33,-0.088,-5.78,0.000,0.000,0.000,-0.91,677.06,676.69,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84372910,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,74.00,0,-0.0739,-0.0832,0.3960,0.3500,0.000,0.000,0.000,0.000,109.666,676.99,676.74,109.67,-30.79,-0.089,-4.97,0.000,0.000,0.000,-0.82,676.99,676.74,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84372554,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,75.00,0,-0.0599,-0.0632,0.3893,0.3500,0.000,0.000,0.000,0.000,109.641,676.92,676.79,109.64,-31.26,-0.086,-4.05,0.000,0.000,0.000,-0.83,676.92,676.79,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84372198,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,76.00,0,-0.0674,-0.0618,0.3837,0.3500,0.000,0.000,0.000,0.000,109.617,676.85,676.84,109.62,-31.71,-0.083,-3.86,0.000,0.000,0.000,-0.91,676.85,676.84,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84371842,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,77.00,0,-0.0895,-0.0801,0.3773,0.3500,0.000,0.000,0.000,0.000,109.593,676.79,676.89,109.59,-32.16,-0.082,-4.56,0.000,0.000,0.000,-0.76,676.79,676.89,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84371486,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,78.00,0,-0.1055,-0.1011,0.3712,0.3500,0.000,0.000,0.000,0.000,109.568,676.73,676.94,109.57,-32.62,-0.084,-5.49,0.000,0.000,0.000,-0.97,676.73,676.94,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84371130,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,79.00,0,-0.1014,-0.1057,0.3655,0.3500,0.000,0.000,0.000,0.000,109.542,676.66,676.99,109.54,-33.08,-0.087,-5.81,0.000,0.000,0.000,-0.70,676.66,676.99,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84370774,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,80.00,0,-0.0809,-0.0900,0.3599,0.3500,0.000,0.000,0.000,0.000,109.515,676.59,677.04,109.51,-33.54,-0.089,-5.24,0.000,0.000,0.000,-1.02,676.59,677.04,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84370418,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,81.00,0,-0.0633,-0.0687,0.3542,0.3500,0.000,0.000,0.000,0.000,109.489,676.53,677.10,109.49,-33.99,-0.087,-4.31,0.000,0.000,0.000,-0.67,676.53,677.10,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84370062,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,82.00,0,-0.0641,-0.0612,0.3480,0.3500,0.000,0.000,0.000,0.000,109.465,676.46,677.15,109.46,-34.44,-0.084,-3.87,0.000,0.000,0.000,-1.04,676.46,677.15,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84369706,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,83.00,0,-0.0826,-0.0740,0.3425,0.3500,0.000,0.000,0.000,0.000,109.441,676.40,677.20,109.44,-34.87,-0.082,-4.32,0.000,0.000,0.000,-0.66,676.40,677.20,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84369350,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,84.00,0,-0.1015,-0.0952,0.3359,0.3500,0.000,0.000,0.000,0.000,109.416,676.34,677.25,109.42,-35.32,-0.083,-5.22,0.000,0.000,0.000,-1.03,676.34,677.25,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84368994,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,85.00,0,-0.1037,-0.1054,0.3308,0.3500,0.000,0.000,0.000,0.000,109.390,676.27,677.31,109.39,-35.76,-0.086,-5.76,0.000,0.000,0.000,-0.68,676.27,677.31,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84368638,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,86.00,0,-0.0875,-0.0955,0.3249,0.3500,0.000,0.000,0.000,0.000,109.363,676.21,677.37,109.36,-36.21,-0.088,-5.45,0.000,0.000,0.000,-0.99,676.21,677.37,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84368282,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,87.00,0,-0.0679,-0.0748,0.3199,0.3500,0.000,0.000,0.000,0.000,109.337,676.14,677.42,109.34,-36.65,-0.088,-4.58,0.000,0.000,0.000,-0.73,676.14,677.42,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84367926,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,88.00,0,-0.0628,-0.0624,0.3136,0.3500,0.000,0.000,0.000,0.000,109.313,676.08,677.48,109.31,-37.09,-0.085,-3.96,0.000,0.000,0.000,-0.94,676.08,677.48,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84367570,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,89.00,0,-0.0765,-0.0692,0.3083,0.3500,0.000,0.000,0.000,0.000,109.289,676.02,677.54,109.29,-37.51,-0.082,-4.14,0.000,0.000,0.000,-0.79,676.02,677.54,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84367214,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,90.00,0,-0.0964,-0.0890,0.3021,0.3500,0.000,0.000,0.000,0.000,109.264,675.96,677.59,109.26,-37.94,-0.083,-4.95,0.000,0.000,0.000,-0.88,675.96,677.59,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84366857,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,91.00,0,-0.1041,-0.1033,0.2969,0.3500,0.000,0.000,0.000,0.000,109.239,675.90,677.65,109.24,-38.37,-0.085,-5.63,0.000,0.000,0.000,-0.85,675.90,677.65,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84366501,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,92.00,0,-0.0931,-0.0995,0.2914,0.3500,0.000,0.000,0.000,0.000,109.212,675.84,677.71,109.21,-38.80,-0.088,-5.58,0.000,0.000,0.000,-0.82,675.84,677.71,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84366145,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,93.00,0,-0.0734,-0.0811,0.2865,0.3500,0.000,0.000,0.000,0.000,109.185,675.78,677.77,109.19,-39.22,-0.088,-4.85,0.000,0.000,0.000,-0.90,675.78,677.77,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84365789,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,94.00,0,-0.0633,-0.0653,0.2807,0.3500,0.000,0.000,0.000,0.000,109.160,675.72,677.83,109.16,-39.64,-0.086,-4.12,0.000,0.000,0.000,-0.77,675.72,677.83,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84365433,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,95.00,0,-0.0715,-0.0661,0.2754,0.3500,0.000,0.000,0.000,0.000,109.136,675.66,677.88,109.14,-40.06,-0.083,-4.04,0.000,0.000,0.000,-0.95,675.66,677.88,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84365077,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,96.00,0,-0.0906,-0.0828,0.2698,0.3500,0.000,0.000,0.000,0.000,109.112,675.60,677.94,109.11,-40.46,-0.082,-4.69,0.000,0.000,0.000,-0.73,675.60,677.94,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84364721,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,97.00,0,-0.1028,-0.0998,0.2643,0.3500,0.000,0.000,0.000,0.000,109.087,675.55,678.00,109.09,-40.87,-0.084,-5.46,0.000,0.000,0.000,-0.98,675.55,678.00,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84364365,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,98.00,0,-0.0973,-0.1017,0.2594,0.3500,0.000,0.000,0.000,0.000,109.060,675.49,678.06,109.06,-41.28,-0.087,-5.65,0.000,0.000,0.000,-0.71,675.49,678.06,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84364009,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,99.00,0,-0.0792,-0.0870,0.2543,0.3500,0.000,0.000,0.000,0.000,109.034,675.43,678.13,109.03,-41.69,-0.088,-5.09,0.000,0.000,0.000,-0.99,675.43,678.13,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84363653,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,100.00,0,-0.0653,-0.0693,0.2493,0.3500,0.000,0.000,0.000,0.000,109.008,675.37,678.19,109.01,-42.09,-0.086,-4.31,0.000,0.000,0.000,-0.72,675.37,678.19,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84363297,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,101.00,0,-0.0681,-0.0648,0.2438,0.3500,0.000,0.000,0.000,0.000,108.984,675.31,678.25,108.98,-42.49,-0.084,-4.02,0.000,0.000,0.000,-0.98,675.31,678.25,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84362941,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,102.00,0,-0.0848,-0.0773,0.2389,0.3500,0.000,0.000,0.000,0.000,108.960,675.26,678.31,108.96,-42.87,-0.082,-4.47,0.000,0.000,0.000,-0.74,675.26,678.31,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84362585,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,103.00,0,-0.1000,-0.0953,0.2333,0.3500,0.000,0.000,0.000,0.000,108.935,675.21,678.37,108.94,-43.27,-0.084,-5.24,0.000,0.000,0.000,-0.95,675.21,678.37,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84362229,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,104.00,0,-0.1000,-0.1022,0.2288,0.3500,0.000,0.000,0.000,0.000,108.909,675.15,678.44,108.91,-43.65,-0.086,-5.64,0.000,0.000,0.000,-0.77,675.15,678.44,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84361873,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,105.00,0,-0.0849,-0.0921,0.2237,0.3500,0.000,0.000,0.000,0.000,108.882,675.10,678.50,108.88,-44.05,-0.088,-5.29,0.000,0.000,0.000,-0.91,675.10,678.50,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84361517,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,106.00,0,-0.0687,-0.0742,0.2194,0.3500,0.000,0.000,0.000,0.000,108.856,675.04,678.57,108.86,-44.42,-0.087,-4.54,0.000,0.000,0.000,-0.81,675.04,678.57,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84361161,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,107.00,0,-0.0661,-0.0650,0.2141,0.3500,0.000,0.000,0.000,0.000,108.832,674.98,678.63,108.83,-44.80,-0.084,-4.06,0.000,0.000,0.000,-0.86,674.98,678.63,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84360805,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,108.00,0,-0.0794,-0.0727,0.2094,0.3500,0.000,0.000,0.000,0.000,108.808,674.93,678.69,108.81,-45.17,-0.083,-4.29,0.000,0.000,0.000,-0.86,674.93,678.69,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84360449,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,109.00,0,-0.0961,-0.0901,0.2043,0.3500,0.000,0.000,0.000,0.000,108.783,674.88,678.76,108.78,-45.53,-0.083,-5.01,0.000,0.000,0.000,-0.82,674.88,678.76,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84360093,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,110.00,0,-0.1011,-0.1012,0.1998,0.3500,0.000,0.000,0.000,0.000,108.757,674.83,678.82,108.76,-45.90,-0.085,-5.56,0.000,0.000,0.000,-0.90,674.83,678.82,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84359736,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,111.00,0,-0.0901,-0.0961,0.1953,0.3500,0.000,0.000,0.000,0.000,108.731,674.78,678.89,108.73,-46.26,-0.088,-5.44,0.000,0.000,0.000,-0.78,674.78,678.89,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84359380,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,112.00,0,-0.0731,-0.0795,0.1910,0.3500,0.000,0.000,0.000,0.000,108.705,674.72,678.96,108.70,-46.63,-0.088,-4.77,0.000,0.000,0.000,-0.93,674.72,678.96,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84359024,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
ET,113.00,0,-0.0658,-0.0668,0.1863,0.3500,0.000,0.000,0.000,0.000,108.680,674.67,679.02,108.68,-46.97,-0.085,-4.17,0.000,0.000,0.000,-0.76,674.67,679.02,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.81,0.84358668,0.641,30.0,0.000,0.0,30.0,0.00,0.0000,0.0000,100.0,200.0,50.0
